Make,Type,Year,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Mileage,Region,Price,Negotiable
Mercedes,S,2012,Other,Grey,Full,4.7,Gas,Automatic,188000,Khobar,80000.0,False
GMC,Yukon,2013,Saudi,Grey,Full,5.3,Gas,Automatic,300000,Hail,77500.0,True
Toyota,Land Cruiser Pickup,2021,Gulf Arabic,Silver,Full,1.7,Gas,Manual,12500,Riyadh,146500.0,True
Hyundai,Senta fe,2014,Saudi,Black,Full,3.3,Gas,Automatic,150,Jeddah,50000.0,False
Toyota,Hiace,2016,Saudi,White,Standard,2.7,Gas,Manual,218000,Riyadh,69500.0,False
Ford,Taurus,2013,Saudi,Other,Semi Full,1.5,Gas,Automatic,216,Riyadh,45500.0,True
Land Rover,Range Rover,2017,Gulf Arabic,Silver,Full,5.0,Gas,Automatic,10000,Riyadh,262500.0,True
Mercedes,S,2013,Gulf Arabic,Black,Semi Full,3.0,Gas,Automatic,224000,Yanbu,114000.0,True
BMW,The 7,2014,Saudi,Black,Full,2.0,Gas,Automatic,138100,Makkah,90000.0,True
Toyota,Land Cruiser Pickup,2013,Saudi,Brown,Full,4.0,Gas,Manual,172,Riyadh,94000.0,True
Mitsubishi,Pajero,2015,Gulf Arabic,White,Standard,3.5,Gas,Automatic,103900,Riyadh,50000.0,False
Hyundai,Azera,2018,Saudi,Silver,Semi Full,3.5,Gas,Automatic,90000,Qassim,79000.0,True
Ford,Explorer,2014,Other,Black,Semi Full,3.5,Gas,Automatic,185000,Qassim,56000.0,True
Nissan,Datsun,2014,Other,White,Full,2.0,Gas,Manual,240000,Riyadh,30000.0,False
BMW,The 7,2012,Gulf Arabic,White,Full,2.0,Gas,Automatic,164,Jeddah,47500.0,True
Hyundai,Sonata,2019,Saudi,White,Full,2.4,Gas,Automatic,92000,Jeddah,61750.0,True
Ford,Edge,2014,Saudi,White,Semi Full,3.8,Gas,Automatic,140000,Jeddah,50000.0,False
Hyundai,Sonata,2018,Saudi,Grey,Full,2.4,Gas,Automatic,129000,Jubail,59000.0,True
Toyota,Land Cruiser 70,2016,Saudi,White,Full,4.0,Gas,Manual,190,Jazan,66458.0,False
Kia,Rio,2016,Saudi,Red,Standard,1.6,Gas,Automatic,80000,Makkah,25000.0,False
Chevrolet,Tahoe,2014,Saudi,Silver,Full,5.7,Gas,Automatic,165000,Riyadh,68500.0,True
Ford,Expedition,2014,Saudi,Black,Semi Full,5.4,Gas,Automatic,184000,Jubail,52000.0,False
Kia,Cadenza,2016,Saudi,White,Standard,3.5,Gas,Automatic,130000,Riyadh,56000.0,False
Hyundai,Elantra,2020,Saudi,Silver,Standard,2.0,Gas,Automatic,50000,Riyadh,57500.0,True
Toyota,Prado,2018,Gulf Arabic,White,Semi Full,4.0,Gas,Automatic,125000,Khobar,128000.0,False
Kia,Cerato,2015,Saudi,Navy,Full,2.0,Gas,Automatic,104000,Al-Ahsa,28000.0,False
Mercedes,S,2017,Saudi,White,Full,3.0,Gas,Automatic,53000,Jeddah,290000.0,False
Chevrolet,Caprice,2013,Saudi,Silver,Semi Full,6.0,Gas,Automatic,270000,Qassim,75000.0,True
Mercedes,S,2013,Saudi,Brown,Full,8.0,Gas,Automatic,160000,Jeddah,110000.0,False
Hyundai,Elantra,2015,Saudi,White,Semi Full,2.0,Gas,Automatic,229828,Riyadh,30000.0,True
Hyundai,Sonata,2020,Saudi,White,Full,2.5,Gas,Automatic,17000,Jeddah,67210.0,False
Hyundai,H1,2018,Saudi,White,Semi Full,2.4,Gas,Automatic,100,Aseer,70000.0,False
Kia,Optima,2014,Saudi,Blue,Standard,2.4,Gas,Automatic,30000,Riyadh,45000.0,True
MG,5,2020,Saudi,White,Standard,1.5,Gas,Automatic,3500,Dammam,41000.0,False
Toyota,Camry,2016,Other,Grey,Standard,2.5,Gas,Automatic,161000,Wadi Dawasir,55000.0,False
Zhengzhou,Pick up,2016,Saudi,White,Standard,2.4,Gas,Manual,71566,Yanbu,35000.0,True
Honda,Accord,2016,Other,White,Semi Full,2.4,Gas,Automatic,100,Hail,66500.0,True
Nissan,Datsun,2015,Saudi,White,Standard,2.4,Gas,Manual,160000,Hafar Al-Batin,35000.0,True
BMW,The 7,2018,Gulf Arabic,White,Full,2.0,Gas,Automatic,24000,Riyadh,230000.0,True
Honda,Civic,2020,Saudi,Silver,Semi Full,1.6,Gas,Automatic,25000,Dammam,68000.0,False
Toyota,Land Cruiser,2020,Saudi,White,Standard,4.0,Gas,Automatic,30000,Riyadh,120320.0,False
Fiat,500,2020,Saudi,Navy,Full,1.4,Gas,Automatic,7000,Riyadh,75000.0,False
Toyota,Land Cruiser Pickup,2013,Saudi,Other,Semi Full,4.0,Gas,Manual,105154,Riyadh,85000.0,False
Kia,Optima,2014,Other,Bronze,Semi Full,2.4,Gas,Automatic,170,Hail,45000.0,True
Lexus,LS,2011,Other,White,Full,4.6,Gas,Automatic,220,Jeddah,90000.0,False
Hyundai,Sonata,2017,Saudi,White,Semi Full,2.4,Gas,Automatic,155000,Riyadh,35000.0,False
Dodge,Charger,2017,Other,Black,Standard,1.5,Gas,Automatic,28923,Hafar Al-Batin,107000.0,True
Hyundai,Accent,2018,Saudi,White,Standard,1.6,Gas,Automatic,60000,Riyadh,33000.0,True
Toyota,Hilux,2015,Gulf Arabic,White,Full,2.7,Gas,Manual,198000,Al-Ahsa,58500.0,True
Toyota,Avalon,2020,Saudi,White,Semi Full,3.5,Gas,Automatic,9800,Abha,139000.0,False
Toyota,Land Cruiser,2013,Gulf Arabic,White,Semi Full,4.6,Gas,Automatic,73335,Yanbu,125000.0,True
Dodge,Charger,2012,Saudi,Black,Full,3.0,Gas,Automatic,147000,Najran,38000.0,True
Toyota,Fortuner,2015,Saudi,White,Standard,4.5,Gas,Automatic,10040,Makkah,64500.0,True
Land Rover,Range Rover,2013,Saudi,White,Semi Full,8.7,Gas,Automatic,177,Jeddah,88000.0,False
Mercedes,C,2019,Saudi,Blue,Full,2.4,Gas,Automatic,29000,Riyadh,182500.0,True
Toyota,Camry,2017,Saudi,White,Standard,2.5,Gas,Automatic,149000,Aseer,60750.0,True
Chrysler,C300,2015,Saudi,Black,Semi Full,5.7,Gas,Automatic,74000,Riyadh,70000.0,True
Toyota,Camry,2015,Saudi,Other,Full,2.5,Gas,Automatic,191000,Jeddah,48000.0,True
Lexus,ES,2021,Saudi,Other,Standard,2.5,Hybrid,Automatic,13000,Riyadh,177000.0,True
Honda,Accord,2016,Gulf Arabic,Golden,Full,2.5,Gas,Automatic,66000,Riyadh,89000.0,False
Toyota,Hilux,2015,Saudi,White,Full,2.7,Gas,Manual,196000,Hafar Al-Batin,58500.0,True
Honda,Accord,2018,Saudi,White,Semi Full,1.5,Gas,Automatic,140000,Khobar,85000.0,False
Toyota,Camry,2013,Gulf Arabic,White,Standard,1.0,Gas,Automatic,195135,Qassim,40000.0,True
Ford,Taurus,2016,Other,Black,Semi Full,3.5,Gas,Automatic,155000,Jeddah,59000.0,False
MINI,Countryman,2017,Other,Grey,Full,1.4,Gas,Manual,100000,Jeddah,69000.0,False
Ford,Taurus,2015,Saudi,Black,Semi Full,3.5,Gas,Automatic,143,Riyadh,69000.0,True
Mazda,6,2016,Saudi,White,Semi Full,2.5,Gas,Automatic,100000,Al-Medina,57000.0,False
Toyota,Camry,2017,Saudi,White,Semi Full,2.5,Gas,Automatic,151233,Riyadh,56000.0,False
Ford,F150,2014,Other,Red,Full,6.2,Gas,Automatic,126000,Dammam,69000.0,True
Ford,Expedition,2013,Saudi,Silver,Semi Full,5.4,Gas,Automatic,183000,Riyadh,50000.0,True
Toyota,Camry,2014,Saudi,Black,Semi Full,9.0,Gas,Automatic,106000,Jeddah,36000.0,False
Toyota,Camry,2017,Saudi,Silver,Standard,2.5,Gas,Automatic,300000,Riyadh,45000.0,False
Toyota,Land Cruiser 70,2018,Other,White,Full,4.0,Gas,Manual,189,Al-Medina,109000.0,True
Honda,Accord,2016,Gulf Arabic,Golden,Standard,2.4,Gas,Automatic,130000,Qassim,61000.0,False
Hyundai,Sonata,2016,Saudi,Silver,Semi Full,2.4,Gas,Automatic,260,Dammam,40000.0,False
Kia,Sportage,2015,Saudi,Black,Standard,2.0,Gas,Automatic,73000,Hafar Al-Batin,39750.0,True
Hyundai,Sonata,2018,Saudi,Black,Standard,2.4,Gas,Automatic,94000,Riyadh,59000.0,True
Hyundai,Creta,2018,Saudi,Red,Full,1.6,Gas,Automatic,11800,Besha,56000.0,False
Mitsubishi,Pajero,2016,Saudi,White,Standard,3.5,Gas,Automatic,137000,Riyadh,55000.0,False
Toyota,Hiace,2013,Saudi,White,Standard,2.7,Gas,Manual,300000,Riyadh,42000.0,True
Toyota,Yaris,2019,Saudi,White,Standard,1.6,Gas,Automatic,85000,Najran,44650.0,False
Lexus,LX,2014,Saudi,Golden,Full,5.7,Gas,Automatic,73000,Riyadh,220000.0,False
Toyota,Land Cruiser 70,2020,Saudi,White,Full,4.0,Gas,Manual,45000,Taef,115150.0,False
Hyundai,Accent,2020,Saudi,Other,Standard,1.5,Gas,Automatic,12000,Riyadh,42000.0,False
Hyundai,Azera,2018,Saudi,White,Standard,3.0,Gas,Automatic,86000,Dammam,79000.0,True
Hyundai,Senta fe,2016,Saudi,Grey,Full,3.3,Gas,Automatic,116000,Riyadh,62000.0,True
Toyota,Prado,2012,Saudi,White,Full,4.0,Gas,Manual,199000,Al-Baha,73000.0,False
Ford,Ranger,2015,Saudi,Black,Full,3.2,Diesel,Manual,145000,Aseer,65000.0,False
Isuzu,D-MAX,2016,Saudi,White,Standard,2.5,Diesel,Manual,147,Aseer,55000.0,False
Nissan,Patrol,2014,Saudi,Other,Semi Full,5.6,Gas,Automatic,190000,Jazan,105000.0,False
Lexus,LX,2012,Saudi,White,Full,5.7,Gas,Automatic,201000,Dammam,152000.0,False
Toyota,Fortuner,2015,Saudi,White,Semi Full,1.1,Gas,Automatic,200548,Riyadh,64500.0,True
Chevrolet,Impala,2015,Saudi,Red,Full,3.6,Gas,Automatic,170,Jeddah,64000.0,True
Nissan,Patrol,2016,Saudi,White,Semi Full,5.6,Gas,Automatic,144000,Riyadh,125000.0,True
BMW,The 7,2015,Saudi,Black,Semi Full,1.6,Gas,Automatic,122,Qassim,107000.0,True
Hyundai,Elantra,2019,Unknown,Silver,Standard,2.0,Gas,Automatic,72000,Taef,50000.0,True
Chevrolet,Impala,2015,Saudi,Navy,Full,3.6,Gas,Automatic,285000,Riyadh,64000.0,True
Chevrolet,Malibu,2017,Gulf Arabic,Black,Full,2.0,Gas,Automatic,62000,Riyadh,69000.0,False
Toyota,Prado,2016,Saudi,White,Full,4.0,Gas,Automatic,143000,Jeddah,120000.0,False
Toyota,Fortuner,2016,Saudi,White,Full,4.0,Gas,Automatic,235000,Taef,85000.0,False
Toyota,Aurion,2015,Saudi,Red,Full,3.5,Gas,Automatic,240000,Jeddah,55000.0,False
Dodge,Durango,2011,Saudi,Black,Semi Full,5.7,Gas,Automatic,210000,Khobar,35000.0,True
Cadillac,CT6,2018,Saudi,Black,Full,3.6,Gas,Automatic,27000,Riyadh,150000.0,False
Lexus,IS,2016,Gulf Arabic,White,Full,3.5,Gas,Automatic,100000,Riyadh,108000.0,True
Toyota,Fortuner,2014,Gulf Arabic,White,Full,2.7,Gas,Automatic,169,Riyadh,60000.0,False
Audi,A3,2020,Saudi,Red,Semi Full,1.4,Gas,Automatic,6000,Jeddah,105000.0,False
Lincoln,MKZ,2016,Other,White,Semi Full,2.0,Gas,Automatic,112000,Makkah,70000.0,False
Hyundai,Accent,2017,Gulf Arabic,Brown,Standard,1.4,Gas,Automatic,62000,Riyadh,27000.0,False
Nissan,Patrol,2016,Saudi,Grey,Semi Full,4.0,Gas,Automatic,205,Riyadh,120000.0,False
Toyota,Avalon,2014,Saudi,White,Standard,3.5,Gas,Automatic,155000,Hail,70000.0,False
Hyundai,Elantra,2019,Saudi,Grey,Full,2.0,Gas,Automatic,39000,Jubail,65000.0,False
Ford,Expedition,2013,Gulf Arabic,Silver,Semi Full,5.4,Gas,Automatic,130,Riyadh,50000.0,True
Ford,Expedition,2013,Saudi,White,Semi Full,5.4,Gas,Automatic,250000,Riyadh,50000.0,False
Mazda,3,2016,Gulf Arabic,Silver,Semi Full,1.6,Gas,Automatic,130000,Al-Medina,48000.0,False
Hyundai,Tucson,2020,Saudi,Brown,Semi Full,2.0,Gas,Automatic,44000,Riyadh,64000.0,False
Ford,Expedition,2012,Saudi,Black,Semi Full,5.4,Gas,Automatic,161925,Riyadh,40000.0,False
Toyota,Land Cruiser,2011,Gulf Arabic,Golden,Full,4.5,Gas,Automatic,193000,Jeddah,110000.0,False
Hyundai,Senta fe,2012,Saudi,White,Semi Full,2.4,Gas,Automatic,126000,Al-Namas,42000.0,False
Chevrolet,Suburban,2011,Saudi,Black,Standard,5.3,Gas,Automatic,203000,Riyadh,52000.0,False
Toyota,Yaris,2019,Saudi,White,Semi Full,1.5,Gas,Automatic,9900,Al-Ahsa,38500.0,True
Toyota,Hilux,2019,Saudi,White,Full,2.7,Gas,Manual,28000,Aseer,72500.0,False
Hyundai,Elantra,2018,Saudi,Grey,Semi Full,1.7,Gas,Automatic,680,Riyadh,40000.0,False
Mercedes,E,2019,Saudi,White,Full,4.0,Gas,Automatic,80000,Jeddah,190000.0,False
Chevrolet,Tahoe,2011,Saudi,Silver,Semi Full,5.3,Gas,Automatic,34000,Riyadh,42000.0,True
Ford,Expedition,2012,Saudi,Grey,Semi Full,3.6,Gas,Automatic,170000,Riyadh,45000.0,False
BMW,The 7,2014,Saudi,Brown,Full,2.0,Gas,Automatic,113000,Riyadh,90000.0,True
Lexus,LX,2015,Saudi,Golden,Full,5.7,Gas,Automatic,123998,Qassim,197500.0,True
Lexus,LX,2021,Saudi,White,Full,5.7,Gas,Automatic,100,Qassim,459750.0,True
Nissan,Datsun,2016,Saudi,White,Semi Full,2.4,Gas,Manual,76000,Hafar Al-Batin,47500.0,True
Hyundai,Accent,2018,Saudi,White,Standard,1.4,Gas,Automatic,95000,Riyadh,28000.0,False
Genesis,G80,2016,Saudi,Silver,Semi Full,3.8,Gas,Automatic,85000,Al-Medina,84750.0,True
Toyota,Land Cruiser,2016,Gulf Arabic,White,Standard,4.6,Gas,Automatic,192,Qassim,172500.0,True
Nissan,Sentra,2018,Saudi,Silver,Standard,1.6,Gas,Automatic,64000,Riyadh,36500.0,False
Kia,Rio,2016,Gulf Arabic,White,Standard,1.4,Gas,Automatic,180000,Riyadh,28000.0,False
GMC,Sierra,2017,Saudi,Navy,Full,5.3,Gas,Automatic,94000,Dammam,117000.0,False
BMW,X,2014,Saudi,White,Full,5.0,Gas,Automatic,138000,Riyadh,105000.0,False
Jeep,Grand Cherokee,2011,Saudi,Silver,Full,5.7,Gas,Automatic,155000,Riyadh,36000.0,True
Mazda,CX9,2017,Saudi,Blue,Full,3.7,Gas,Automatic,173213,Riyadh,111000.0,True
Toyota,Innova,2016,Saudi,Navy,Standard,2.7,Gas,Manual,141000,Jazan,56000.0,False
INFINITI,Q,2015,Saudi,Blue,Semi Full,2.0,Gas,Automatic,74000,Riyadh,69500.0,False
Toyota,FJ,2012,Saudi,White,Full,4.0,Gas,Automatic,348,Taef,65000.0,False
BMW,The 5,2018,Saudi,Black,Full,3.0,Gas,Automatic,103000,Khobar,145000.0,True
Toyota,Rush,2020,Gulf Arabic,White,Full,1.5,Gas,Automatic,4050,Al-Medina,56500.0,True
Toyota,Corolla,2015,Saudi,White,Semi Full,1.6,Gas,Automatic,144000,Qurayyat,38000.0,True
Jeep,Grand Cherokee,2017,Saudi,Silver,Full,5.7,Gas,Automatic,13300,Najran,145700.0,False
Toyota,Camry,2014,Gulf Arabic,White,Standard,2.2,Gas,Automatic,80250,Al-Baha,55000.0,False
Toyota,Avalon,2013,Saudi,White,Semi Full,6.0,Gas,Automatic,255,Hail,70000.0,True
Ford,Taurus,2017,Saudi,White,Standard,2.4,Gas,Automatic,300000,Qassim,71000.0,True
Toyota,Corolla,2012,Gulf Arabic,White,Semi Full,1.6,Gas,Manual,185000,Al-Medina,20000.0,False
Mercedes,E,2016,Other,Blue,Full,3.5,Gas,Automatic,120000,Riyadh,118500.0,True
Toyota,Corolla,2020,Saudi,Grey,Full,1.6,Gas,Automatic,58000,Riyadh,65000.0,False
Lexus,LX,2020,Saudi,White,Full,5.7,Gas,Automatic,10000,Jeddah,425000.0,False
Toyota,Camry,2019,Other,White,Full,3.6,Gas,Automatic,70000,Qassim,82500.0,True
Lexus,RC,2015,Saudi,Other,Full,6.0,Gas,Automatic,186000,Jeddah,123000.0,False
GMC,Sierra,2017,Saudi,Silver,Full,5.3,Gas,Automatic,166,Aseer,105000.0,False
Toyota,Camry,2016,Saudi,White,Full,2.5,Gas,Automatic,155,Jeddah,58000.0,False
Mitsubishi,L200,2020,Saudi,White,Standard,2.5,Diesel,Manual,197,Jeddah,71000.0,False
Chevrolet,Tahoe,2016,Saudi,Brown,Semi Full,5.3,Gas,Automatic,91000,Riyadh,95000.0,False
Mercedes,S,2014,Saudi,White,Full,8.0,Gas,Automatic,119,Besha,235000.0,True
Toyota,Yaris,2016,Saudi,White,Semi Full,1.4,Gas,Automatic,200,Al-Baha,28000.0,True
Mitsubishi,Outlander,2015,Saudi,White,Standard,2.4,Gas,Automatic,230000,Jeddah,30000.0,False
Nissan,Sentra,2020,Saudi,White,Semi Full,1.6,Gas,Automatic,96000,Al-Medina,55000.0,True
Renault,Fluence,2014,Saudi,White,Standard,1.5,Gas,Automatic,150000,Riyadh,18000.0,True
Mazda,6,2017,Gulf Arabic,Red,Semi Full,2.5,Gas,Automatic,90000,Jubail,52000.0,False
Changan,Seven,2020,Other,Silver,Standard,1.4,Gas,Automatic,46000,Aseer,25000.0,False
Ford,Explorer,2016,Other,Black,Semi Full,2.3,Gas,Automatic,290000,Jeddah,79000.0,False
BMW,The 3,2014,Saudi,Golden,Full,2.0,Gas,Automatic,84000,Jeddah,60000.0,False
Lexus,LX,2015,Gulf Arabic,White,Full,1.7,Gas,Automatic,105,Riyadh,197500.0,True
Toyota,Hilux,2012,Gulf Arabic,White,Standard,2.7,Gas,Manual,171000,Riyadh,47500.0,False
Toyota,Camry,2016,Unknown,White,Standard,2.5,Gas,Automatic,263000,Riyadh,58000.0,True
Kia,Optima,2014,Unknown,Red,Semi Full,2.4,Gas,Automatic,170000,Riyadh,45000.0,True
Toyota,Hilux,2020,Unknown,White,Full,2.7,Gas,Automatic,65604,Al-Medina,112750.0,True
Hyundai,H1,2019,Unknown,White,Semi Full,2.4,Gas,Automatic,20000,Qassim,65000.0,True
Land Rover,Range Rover,2019,Other,Grey,Full,5.0,Gas,Automatic,4200,Riyadh,599000.0,False
Toyota,Land Cruiser,2014,Unknown,White,Full,4.6,Gas,Automatic,191000,Riyadh,136500.0,True
Chevrolet,Malibu,2016,Saudi,Silver,Semi Full,2.5,Gas,Automatic,78000,Riyadh,39500.0,True
Peugeot,3008,2012,Other,Silver,Full,1.6,Gas,Automatic,175000,Makkah,20000.0,False
Nissan,Sentra,2020,Saudi,White,Standard,1.4,Gas,Automatic,13000,Riyadh,55000.0,True
Mitsubishi,Pajero,2016,Gulf Arabic,White,Semi Full,3.5,Gas,Automatic,209000,Riyadh,50000.0,False
Ford,Flex,2014,Saudi,Brown,Semi Full,3.5,Gas,Automatic,214000,Riyadh,49000.0,True
Mitsubishi,Pajero,2016,Gulf Arabic,White,Full,3.5,Gas,Automatic,190000,Dammam,55000.0,False
Toyota,Prado,2021,Saudi,White,Semi Full,2.7,Gas,Automatic,4600,Hafar Al-Batin,150000.0,False
Ford,Expedition,2014,Saudi,White,Full,1.0,Gas,Automatic,118,Riyadh,53500.0,True
Honda,Accord,2018,Saudi,White,Semi Full,1.5,Gas,Automatic,20000,Al-Medina,87000.0,True
Toyota,Land Cruiser,2021,Saudi,White,Full,4.6,Gas,Automatic,5000,Riyadh,275750.0,True
Toyota,Land Cruiser,2013,Saudi,White,Full,5.7,Gas,Automatic,257000,Riyadh,150000.0,False
Chevrolet,Malibu,2013,Saudi,Red,Semi Full,2.4,Gas,Automatic,233000,Abha,20000.0,False
Ford,Expedition,2013,Saudi,Grey,Standard,5.4,Gas,Automatic,99349,Tabouk,50000.0,True
Mercedes,GLC,2017,Other,White,Full,2.0,Gas,Automatic,67000,Jubail,164000.0,True
Mercedes,CLA,2020,Gulf Arabic,Navy,Full,2.0,Gas,Automatic,2000,Riyadh,226000.0,True
Hyundai,H1,2013,Saudi,Grey,Standard,2.4,Gas,Automatic,251406,Qassim,31000.0,True
BMW,The 3,2014,Saudi,White,Full,2.0,Gas,Automatic,110000,Riyadh,60000.0,True
Hyundai,Azera,2021,Saudi,Blue,Full,3.5,Gas,Automatic,25000,Makkah,126430.0,False
Toyota,Land Cruiser,2019,Saudi,White,Full,4.6,Gas,Automatic,177900,Riyadh,220000.0,False
Lexus,ES,2021,Saudi,Black,Standard,3.5,Gas,Automatic,7050,Riyadh,177000.0,True
Hyundai,Sonata,2016,Saudi,White,Standard,2.4,Gas,Automatic,191000,Riyadh,45000.0,False
Toyota,Yaris,2016,Saudi,Grey,Semi Full,1.3,Gas,Automatic,120000,Riyadh,20000.0,False
Toyota,Land Cruiser,2014,Gulf Arabic,White,Full,4.6,Gas,Automatic,194,Tabouk,136500.0,True
Toyota,Fortuner,2016,Gulf Arabic,Grey,Semi Full,2.7,Gas,Automatic,211000,Riyadh,69000.0,False
Toyota,Avalon,2015,Saudi,White,Standard,3.5,Gas,Automatic,120000,Dammam,66500.0,False
Honda,Accord,2015,Saudi,White,Semi Full,2.5,Gas,Automatic,620,Jeddah,68000.0,True
Nissan,Sunny,2017,Saudi,White,Standard,1.5,Gas,Automatic,109763,Riyadh,21500.0,False
Hyundai,Accent,2019,Saudi,White,Standard,1.4,Gas,Automatic,96000,Riyadh,33500.0,False
Renault,Dokker,2019,Saudi,White,Standard,1.6,Gas,Manual,78000,Riyadh,28000.0,False
Hyundai,Sonata,2019,Saudi,Brown,Standard,2.4,Gas,Automatic,63000,Riyadh,60000.0,False
Hyundai,Accent,2018,Saudi,White,Standard,1.4,Gas,Automatic,90000,Riyadh,27000.0,False
Kia,Rio,2017,Saudi,White,Standard,1.4,Gas,Automatic,131000,Riyadh,25500.0,False
Hyundai,Accent,2017,Saudi,White,Standard,1.4,Gas,Automatic,133000,Riyadh,25000.0,False
Hyundai,Accent,2018,Saudi,White,Standard,1.4,Gas,Automatic,68000,Riyadh,27000.0,False
Nissan,Altima,2017,Saudi,White,Standard,2.5,Gas,Automatic,90000,Riyadh,39000.0,False
Toyota,Fortuner,2015,Saudi,White,Semi Full,2.7,Gas,Automatic,300,Al-Medina,52000.0,False
Toyota,Land Cruiser 70,2015,Saudi,White,Full,2.6,Gas,Manual,180000,Makkah,80000.0,False
Nissan,Datsun,2015,Saudi,White,Full,1.1,Gas,Manual,215267,Tabouk,31000.0,False
Nissan,Datsun,2015,Other,White,Full,2.4,Gas,Manual,261000,Taef,35000.0,False
GMC,Yukon,2011,Saudi,Silver,Standard,5.3,Gas,Automatic,188000,Jeddah,47000.0,True
Chevrolet,Tahoe,2016,Saudi,Other,Standard,5.3,Gas,Automatic,217000,Abha,87000.0,False
Hyundai,Elantra,2016,Saudi,Golden,Full,2.0,Gas,Automatic,111000,Riyadh,42000.0,True
Chevrolet,Tahoe,2015,Saudi,Golden,Standard,5.3,Gas,Automatic,150000,Jeddah,100000.0,False
Jeep,Compass,2014,Saudi,White,Full,2.4,Gas,Automatic,220000,Makkah,25000.0,True
Toyota,Corolla,2013,Saudi,White,Standard,2.0,Gas,Automatic,183000,Qassim,30000.0,False
Ford,Taurus,2015,Saudi,Other,Semi Full,3.5,Gas,Automatic,262000,Riyadh,55000.0,False
Volkswagen,Passat,2014,Saudi,Navy,Semi Full,2.5,Gas,Automatic,262000,Jubail,50000.0,True
Toyota,Corolla,2020,Saudi,Silver,Semi Full,1.6,Gas,Automatic,11000,Riyadh,63000.0,False
Toyota,Avanza,2016,Saudi,White,Semi Full,1.5,Gas,Automatic,130000,Al-Ahsa,35000.0,False
GMC,Yukon,2017,Saudi,Golden,Full,5.3,Gas,Automatic,118,Riyadh,136000.0,True
Toyota,Hilux,2016,Gulf Arabic,White,Semi Full,2.7,Gas,Manual,320,Besha,66000.0,True
Chevrolet,Malibu,2021,Saudi,Black,Standard,1.5,Gas,Automatic,24000,Arar,56400.0,False
Hyundai,Elantra,2018,Saudi,White,Standard,2.0,Gas,Automatic,170000,Al-Jouf,43000.0,False
Lexus,RX,2017,Gulf Arabic,Black,Full,3.5,Gas,Automatic,117000,Jeddah,180000.0,False
Isuzu,D-MAX,2013,Saudi,White,Standard,2.5,Diesel,Manual,137000,Riyadh,55000.0,False
Genesis,G80,2017,Saudi,Grey,Semi Full,3.8,Gas,Automatic,240000,Jeddah,80000.0,False
Toyota,Camry,2014,Saudi,White,Standard,2.5,Gas,Automatic,166400,Makkah,35500.0,False
Ford,Victoria,2011,Other,Blue,Semi Full,4.6,Gas,Automatic,150000,Makkah,38000.0,False
Hyundai,Senta fe,2016,Saudi,Brown,Full,3.3,Gas,Automatic,295000,Dammam,62000.0,True
Ford,Taurus,2016,Saudi,Black,Standard,3.5,Gas,Automatic,220000,Hafar Al-Batin,71500.0,True
BMW,The M,2015,Saudi,Black,Full,3.0,Gas,Automatic,20000,Jeddah,220000.0,False
Mercedes,C,2018,Saudi,Silver,Full,2.1,Gas,Automatic,10000,Jeddah,200000.0,False
Hyundai,Sonata,2017,Saudi,White,Semi Full,4.0,Gas,Automatic,193000,Riyadh,49000.0,True
Mercedes,S,2015,Saudi,Other,Semi Full,4.0,Gas,Automatic,157000,Jeddah,215000.0,False
Jeep,Grand Cherokee,2013,Gulf Arabic,Black,Full,6.4,Gas,Automatic,136000,Tabouk,85000.0,False
Mercedes,S,2015,Other,Black,Full,1.6,Gas,Automatic,90000,Riyadh,225000.0,False
BMW,The 7,2014,Saudi,Golden,Full,2.0,Gas,Automatic,53716,Jeddah,90000.0,True
Ford,Taurus,2016,Other,White,Full,3.5,Gas,Automatic,200000,Riyadh,57000.0,False
Toyota,Rav4,2017,Other,White,Standard,2.5,Gas,Automatic,91000,Al-Ahsa,75000.0,True
Dodge,Charger,2018,Other,Other,Full,5.7,Gas,Automatic,59000,Qassim,108550.0,True
Toyota,Camry,2016,Saudi,White,Full,2.5,Gas,Automatic,300000,Al-Ahsa,50000.0,False
Toyota,Hilux,2016,Saudi,White,Semi Full,2.7,Gas,Manual,260000,Dammam,66000.0,True
HAVAL,H6,2021,Other,Other,Full,2.0,Gas,Automatic,1100,Riyadh,83000.0,False
Dodge,Charger,2018,Saudi,Other,Full,3.2,Gas,Automatic,99000,Qassim,108550.0,True
Chevrolet,Impala,2016,Saudi,White,Semi Full,3.6,Gas,Automatic,180000,Qassim,65000.0,True
Toyota,Corolla,2017,Saudi,Brown,Standard,1.6,Gas,Automatic,157000,Jeddah,47500.0,False
Lexus,ES,2011,Saudi,Other,Full,3.5,Gas,Automatic,282000,Jeddah,53000.0,False
Toyota,Land Cruiser 70,2015,Saudi,White,Semi Full,4.0,Gas,Manual,176000,Tabouk,80000.0,True
Hyundai,Elantra,2017,Saudi,Blue,Standard,2.0,Gas,Automatic,140,Riyadh,40250.0,True
GMC,Sierra,2011,Other,White,Standard,5.3,Gas,Automatic,262000,Riyadh,45000.0,True
GAC,GS8,2020,Saudi,White,Full,2.0,Gas,Automatic,4900,Riyadh,87000.0,False
Chevrolet,Tahoe,2013,Saudi,Brown,Semi Full,5.3,Gas,Automatic,200000,Riyadh,55000.0,False
Toyota,Land Cruiser,2011,Other,White,Full,4.7,Gas,Automatic,382,Abha,105000.0,True
